% The multi-feature digit dataset
% -------------------------------
% 
% Oowned and donated by:
% ----------------------
% 
% Robert P.W. Duin
% Department of Applied Physics 
% Delft University of Technology 
% P.O. Box 5046, 2600 GA Delft
% The Netherlands
% 
% email: duin@ph.tn.tudelft.nl
% http : //www.ph.tn.tudelft.nl/~duin
% tel +31 15 2786143
% 
% Usage
% -----
% A slightly different version of the database is used in
% 
% M. van Breukelen, R.P.W. Duin, D.M.J. Tax, and J.E. den Hartog, Handwritten
%      digit recognition by combined classifiers, Kybernetika, vol. 34, no. 4,
%      1998, 381-386.
% 
% M. van Breukelen and R.P.W. Duin, Neural Network Initialization by Combined
%      Classifiers, in: A.K. Jain, S. Venkatesh, B.C. Lovell (eds.), ICPR'98,
%      Proc. 14th Int. Conference on Pattern Recognition (Brisbane, Aug. 16-20),
% 
% The database as it is is used in:
% 
% A.K. Jain, R.P.W. Duin, J. Mao, Statisitcal Pattern Recognition: A Review,
%      in preparation
% 
% Description
% -----------
% 
% This dataset consists of features of handwritten numerals (`0'--`9')
% extracted from a collection of Dutch utility maps. 200 patterns per
% class (for a total of 2,000 patterns) have been digitized in  binary
% images. These digits are represented in terms of the following six
% feature sets (files): 
% 
% 1. mfeat-fou: 76 Fourier coefficients of the character shapes; 
% 2. mfeat-fac: 216 profile correlations; 
% 3. mfeat-kar: 64 Karhunen-Love coefficients; 
% 4. mfeat-pix: 240 pixel averages in 2 x 3 windows; 
% 5. mfeat-zer: 47 Zernike moments; 
% 6. mfeat-mor: 6 morphological features. 
% 
% In each file the 2000 patterns are stored in ASCI on 2000 lines. The
% first 200 patterns are of class `0', followed by sets of 200 patterns
% for each of the classes `1' - `9'. Corresponding patterns in different
% feature sets (files) correspond to the same original character.
% 
% The source image dataset is lost. Using the pixel-dataset (mfeat-pix)
% sampled versions of the original images may be obtained (15 x 16 pixels).
% 
% Total number of instances:
% --------------------------
% 2000 (200 instances per class)
% 
% Total number of attributes:
% ---------------------------
% 649 (distributed over 6 datasets,see above)
% 
% no missing attributes
% 
% Total number of classes:
% ------------------------
% 10
% 
% Format:
% ------
% 6 files, see above.
% Each file contains 2000 lines, one for each instance.
% Attributes are SPACE separated and can be loaded by Matlab as
% > load filename
% No missing attributes. Some are integer, others are real.
% 
%
% Information about the dataset
% CLASSTYPE: nominal
% CLASSINDEX: last
%

@relation mfeat

@attribute att1 REAL
@attribute att2 REAL
@attribute att3 REAL
@attribute att4 REAL
@attribute att5 REAL
@attribute att6 REAL
@attribute att7 REAL
@attribute att8 REAL
@attribute att9 REAL
@attribute att10 REAL
@attribute att11 REAL
@attribute att12 REAL
@attribute att13 REAL
@attribute att14 REAL
@attribute att15 REAL
@attribute att16 REAL
@attribute att17 REAL
@attribute att18 REAL
@attribute att19 REAL
@attribute att20 REAL
@attribute att21 REAL
@attribute att22 REAL
@attribute att23 REAL
@attribute att24 REAL
@attribute att25 REAL
@attribute att26 REAL
@attribute att27 REAL
@attribute att28 REAL
@attribute att29 REAL
@attribute att30 REAL
@attribute att31 REAL
@attribute att32 REAL
@attribute att33 REAL
@attribute att34 REAL
@attribute att35 REAL
@attribute att36 REAL
@attribute att37 REAL
@attribute att38 REAL
@attribute att39 REAL
@attribute att40 REAL
@attribute att41 REAL
@attribute att42 REAL
@attribute att43 REAL
@attribute att44 REAL
@attribute att45 REAL
@attribute att46 REAL
@attribute att47 REAL
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.12017313,0.76681194,31.92175234,128.48519689,166.07028813,104.83234497,254.06252178,0.22228272,4.04224801,50.20255909,126.75822955,137.58824429,114.06166457,0.09405266,9.55180831,69.91441987,148.69414381,61.06126819,86.95705544,0.52887068,16.72431250,79.73857936,86.00580569,120.49195105,1.36830414,24.44922356,98.88419769,222.51827100,82.77319336,2.63701550,31.38863614,52.45307645,17.87876183,4.13014327,42.03447628,297.52197384,17.34406332,5.88904545,25.27278495,117.48579031,8.58634265,203.13093745,241.93796527,6.08059447,135.78763296,60.00963678,383.39364057,8
0.19777565,1.90964772,37.17569175,178.53580942,151.43412068,285.17097654,43.67252917,0.25696370,5.49133407,8.32365302,68.96173273,37.20057904,107.00996282,0.22092671,10.91936661,102.11594978,126.27349608,151.86953006,171.23191456,0.72996788,2.56386679,55.11913201,130.29242028,82.86494670,1.53946203,36.24310184,80.12112183,166.11465180,236.54526116,0.38398087,24.27687934,138.59895881,129.22800033,6.13059814,33.39999603,230.75101046,65.09355477,4.83655884,78.88276593,212.63136899,6.78872889,159.91016875,251.78589838,19.98218876,177.41110754,47.34030808,402.35695589,8
0.11315214,1.34512710,22.71339266,99.60273552,116.90908242,328.37041833,19.95712490,0.19414534,1.91489375,52.44734465,156.55151628,110.73264697,110.54602592,0.16388288,6.68614094,55.14517209,78.16931620,157.14447963,136.31506694,0.22691065,16.68665141,101.21563686,113.27095249,101.91569090,0.94378181,19.36185198,40.66367501,172.78589516,183.39117830,2.54226248,40.03471291,91.30619702,91.47332170,3.26600240,14.05036088,248.48224213,3.14704897,7.49390363,46.69688386,169.03035380,2.42090367,171.65993514,316.21611395,11.23847534,154.08902413,50.56423687,444.60304355,8
0.15256226,2.46896712,20.61705720,25.48921348,141.41054471,116.50447135,194.84868345,0.15606956,3.94304824,51.52659900,109.58037909,227.50925384,182.38213922,0.31594627,6.64822931,23.81422608,136.17378914,124.07372000,59.65206863,0.53469822,16.89225238,72.37351591,136.14685195,260.44502017,0.99991378,10.70902379,85.34687075,287.36902698,45.32035157,2.63741386,29.62679816,49.35008923,226.58219478,2.07731163,34.04729271,329.70846106,66.00895090,5.71849961,8.17022251,145.85981278,6.66758564,210.69548037,321.19171391,1.64003719,97.07363715,60.25570230,427.59946243,8
0.17381859,2.20095745,14.94114779,57.77113586,35.70241187,262.15535050,39.42724744,0.17519193,2.83640910,65.64423735,184.06842752,258.58038795,206.85879073,0.25403204,4.93658095,42.07357857,42.39450321,126.32799884,79.19331992,0.36844627,21.35719300,114.39684537,166.63456625,195.52129588,0.75455356,17.12955503,32.15502693,121.19425028,178.69977730,3.31391893,44.75736006,78.90093213,86.76513530,3.15420510,13.85856868,235.77161275,38.95488181,8.36968552,25.54014920,127.92926482,2.77200853,175.84336715,274.77986572,4.40701110,151.56429347,53.61772736,430.98521321,8
0.12452151,0.74880492,34.05159163,133.41866075,85.73575448,199.85965113,196.10030631,0.35705014,4.46969236,52.20444602,125.11589894,214.78083716,202.10581826,0.10834348,10.26817407,80.64468450,116.42015295,64.21329575,82.79879294,0.61180634,18.22953704,83.38066086,201.49208025,282.67130373,1.48277698,29.96659881,89.84213932,199.22883883,80.11172650,2.96604565,34.47065255,138.04082339,255.71094976,5.25077150,41.23437562,318.13333801,10.68935800,6.70913284,62.10532589,209.22330472,8.83073340,229.42465147,280.75549245,13.73103662,165.67493954,69.45706754,446.31024726,8
0.26987676,1.66416235,24.98519693,38.09773590,152.67331473,151.44642914,241.30348448,0.21763555,5.49859323,80.47367590,152.26405162,180.95005297,178.44137720,0.20343572,8.62800054,38.45636848,151.54693988,127.89501787,132.75570970,0.74298229,27.38704024,103.83971409,105.26548435,250.81275796,1.35738813,17.97429198,97.15401013,269.07261512,36.98958984,4.39842931,43.30084509,48.46954654,200.86310461,3.57364502,38.69159668,350.93538146,6.75096422,8.46022239,21.34590285,132.26839083,7.42702716,241.36275511,268.15822303,5.57714012,129.18577035,71.86878163,421.42796236,8
0.38240937,3.89160935,27.96134178,92.44575789,48.00608134,114.53706951,168.74275277,0.46824204,2.82291158,84.57112522,201.27930977,183.12797661,201.58271974,0.49548874,9.76862884,72.85681734,61.09100333,23.65964185,53.64630715,0.38624365,29.96381447,135.61538088,103.84721931,232.47940060,1.55561614,31.60306964,38.31457210,235.79669206,111.95136739,4.95712345,57.12005662,46.58195013,138.02308013,6.10344361,13.43881603,341.20519691,44.69634821,11.31548818,22.07110848,147.96954856,2.19969926,242.11955312,263.82354697,6.08415810,189.40803518,73.18157964,453.18732668,8
0.10887049,1.94573271,27.04838533,102.96752242,142.67460999,156.34162901,277.66057526,0.30892072,5.15712964,41.80265914,139.59776626,118.49918951,205.97383430,0.24001122,8.05542536,64.74980021,169.84763288,143.58602115,96.32008351,0.69460702,13.54656327,89.36016531,67.70546130,219.28523875,1.14688434,24.18309811,126.94477841,322.48875350,74.18320788,2.09742509,35.37551665,51.10545292,147.53534985,4.21540977,57.61918376,386.34777674,14.56021215,6.64501510,28.65398517,86.08570704,12.26902200,253.20693186,303.89931447,7.31539017,67.09345323,73.42015037,449.34427111,8
0.11698509,2.13213125,5.69536200,17.91295861,118.58897765,194.86868887,11.51606189,0.13487997,2.93489597,52.34542187,161.22538342,118.42366873,274.35573418,0.25600032,2.11213292,16.58765870,113.54579003,32.78449156,143.70128703,0.38983836,16.26977135,99.14848453,97.66431896,284.26560947,0.34182323,7.30857091,75.48234379,235.26887810,209.31191583,2.44140995,38.20436829,70.86859919,219.26372742,1.38964422,32.07686559,300.11794386,28.34732517,7.04650579,35.73728493,176.11556699,6.58327940,195.78149665,281.99518416,8.70101137,130.13914422,56.17715709,414.18323163,8
0.22828257,2.64881408,45.21894292,99.16440393,124.34272722,133.65296593,263.19188504,0.42157554,2.99636828,81.87894828,176.31677598,166.79105165,191.05050553,0.33494960,14.78942912,77.56666345,125.42932540,128.42640474,157.40561398,0.40773102,28.64558719,125.97104683,71.36564706,273.47550264,2.25370452,33.01214435,78.30150415,267.58737624,38.12444085,4.70304428,54.27992449,6.45689065,198.77723532,6.27233122,29.97241766,354.85431639,18.78902706,10.84779003,13.31963347,123.08981396,5.52553173,248.02989496,250.41522303,5.19868678,143.04591530,74.65033450,426.52781507,8
0.21048240,1.73949758,53.39099116,177.78322087,169.90894030,133.25092797,332.97318043,0.24485337,2.45980938,33.10467983,98.96089833,79.03520374,172.82727595,0.20111956,16.16622902,111.27092336,153.83036833,168.65612610,201.22048060,0.33683181,12.21653595,66.06822730,33.98658361,235.83658166,2.33284251,41.83196526,98.88846484,288.02340723,8.89221228,2.06193575,27.57287976,68.94293119,144.51964341,7.35339874,41.07518720,336.18644835,26.96986327,5.41790775,45.99494079,67.21749986,8.30363674,222.62315814,260.42974064,12.36021046,107.27872747,65.24233994,398.74201449,8
0.18426006,1.72951101,20.96676017,78.38117503,114.42074336,176.10913060,162.59238581,0.24031590,2.83232582,65.36873375,156.56542759,190.04386536,210.23189166,0.21559717,6.23312283,48.72873924,116.85014660,48.96381568,0.70624603,0.35557936,21.11231833,104.08684261,148.38255926,247.70388711,0.88809978,18.60700806,73.97850570,239.16316013,131.15717706,3.25440725,42.16292350,87.30613239,205.35501401,3.32011668,29.11518477,310.02303625,25.88888467,8.03589860,34.80579494,159.39774734,5.56286621,205.33410077,248.82332941,7.03593074,118.52320632,59.50085037,386.61759506,8
0.23878677,3.86589170,25.68775001,29.26274496,173.88545693,133.59808951,384.41247514,0.23617627,6.82553509,75.91681566,152.74796704,67.90759988,80.04293835,0.51234146,9.08946110,26.01284966,174.72277723,131.00733508,210.76795807,0.95086817,25.82353239,105.54393210,39.26646416,159.76193245,1.45440828,12.63990458,114.51786349,318.47933757,4.58321230,4.15373875,44.35796553,7.75769087,103.28413994,2.59657710,46.84260577,387.75243523,37.08873314,8.71495363,6.22186291,30.73327824,9.25354068,257.10596692,290.97085358,3.02362580,81.77954952,75.15667619,433.07757213,8
0.15262577,1.02548599,32.82487051,121.65233864,155.60144277,141.14601972,353.30355152,0.21241814,2.42227776,57.67578472,124.64676659,77.67760213,99.49545351,0.12332615,9.72157572,70.76716968,133.13413808,150.23437263,168.86091361,0.32334361,19.14806562,83.71959335,97.75766029,170.24016057,1.38446904,25.79303580,79.07368998,294.03315837,29.49528274,3.01506288,34.31027576,82.48283993,80.75875551,4.46969881,30.17099328,342.28499823,7.66012998,6.60343375,42.40509864,82.65452187,5.65656395,222.56609242,248.96202211,10.17706775,125.48548313,64.33893471,383.77402086,8
0.22917605,4.27680377,33.44941250,94.06787786,239.85426960,65.62364767,367.56241631,0.42479850,1.48451649,69.75713501,175.29853925,61.26152074,84.52951115,0.57043135,10.96387653,65.94448186,182.29245909,185.21699421,251.81673085,0.29133658,23.17546223,135.93353884,19.36910813,100.92057717,1.67867971,26.74084351,92.14608130,354.15771846,79.57397115,3.67157734,60.01802102,61.49739501,39.94240744,4.94821969,28.96226780,392.12778136,117.55304762,12.06688707,48.22889717,56.72308708,4.41041303,251.12513669,358.51861058,14.17070734,87.13184355,72.37083620,478.03247688,8
0.17426456,1.79976939,16.34949653,34.23702505,144.84650899,165.41965754,212.14091005,0.15300217,4.20618851,78.16628377,188.72040873,142.79701012,220.29482764,0.21976065,5.29003848,29.69461620,141.19391408,115.54113440,71.18155679,0.54609078,25.37081488,126.78122418,95.49407894,248.21776884,0.79495294,12.87876286,89.70283123,274.95260167,79.12317444,3.92802609,51.59494290,50.15379963,196.95404659,2.44444353,35.71203494,345.96587251,8.42945208,9.85505410,19.75345855,148.74014716,6.88584570,230.71080188,288.66618368,4.29139989,113.01075480,67.37107562,431.95394092,8
0.08743843,0.90071664,19.96900316,89.11843547,123.18762206,114.89249194,291.12040642,0.12841260,3.07430536,51.84932184,138.36485784,41.46778059,198.99390132,0.09849167,5.88889802,49.40378120,103.39448424,154.73431700,112.20112824,0.39166337,16.40149768,84.48841737,27.81668573,197.97639901,0.83520317,17.37407928,62.16131444,296.59668257,44.55664887,2.49332559,32.43968865,42.74490594,60.30433973,2.93292096,24.23032556,328.50086969,30.76570379,5.97124358,26.60379999,130.33449927,4.63798608,207.79396920,275.40395248,6.91186616,154.76661784,59.16684558,392.20392793,8
0.11168283,2.65299404,54.45482287,141.76961984,188.60949480,139.62398100,339.62062770,0.27753379,1.35035326,45.53752030,98.88982590,94.24146368,90.10030338,0.33048819,16.80079843,89.09433502,181.69134271,160.63367012,236.87412491,0.20698625,15.91239671,68.30870668,18.83216199,193.41410218,2.45990680,33.84142933,121.26106769,269.59126726,17.05937271,2.61233543,28.69564781,65.01521265,131.00525684,6.00869648,51.11714007,344.86508884,10.52264546,5.63469047,47.08824973,50.22476553,10.35518331,240.66529165,209.03834051,13.10037380,108.84577251,72.51284757,366.64152312,8
0.02742786,1.85923575,32.73920813,128.09544766,174.42761504,270.93211735,40.92687268,0.09901659,1.18073339,30.73585674,113.28887281,128.70533347,206.27892948,0.22594079,9.59510952,68.55308013,121.99530896,135.29088421,114.83005603,0.17631442,10.21218185,67.80332975,112.20024314,259.47601712,1.34839376,23.31329974,70.07900810,134.81635311,236.33388148,1.60356473,25.56723318,86.75444576,206.65093733,3.83323748,27.83458680,235.17597386,106.31203051,4.64201601,45.06114193,183.78258384,5.51035658,172.06218637,202.95358463,11.04451055,156.54986735,52.04672884,369.46599605,8
0.18589646,0.99130104,44.11267335,145.96369819,40.19379651,308.27598919,54.43233248,0.17386157,1.97620687,23.84707265,109.05349268,185.53862079,127.13933974,0.11771303,13.40143770,90.32883010,62.68673839,176.74704606,69.55747753,0.26958895,8.98400718,69.30369451,248.99034195,229.48113479,1.93369349,33.68635062,56.92986233,73.71265955,205.12338497,1.52682736,27.52623359,207.88328849,274.92356058,5.88787766,27.73126319,222.78856882,97.58941236,5.20851248,105.30916228,267.78716695,6.06421060,178.58724963,218.30738396,25.00091097,190.65000295,56.01801192,400.67575518,8
0.23015013,1.60318168,21.27352776,51.52216800,88.04559724,161.81519517,232.26646013,0.31980505,6.49553373,84.00596563,191.95810849,153.47559982,237.58407834,0.21830851,7.46356195,46.78025787,115.37947639,84.87432939,109.02160511,0.91574996,28.75205562,128.96619689,94.19768002,286.27219063,1.19630218,21.05189162,89.55222494,236.60229201,80.64473578,4.63966783,53.46261924,49.65960844,204.93766454,4.11147311,41.98090928,344.68491979,36.25405453,10.42788237,23.11062206,144.72603080,9.20476663,245.11636513,249.37928518,5.99405817,142.83726421,74.04172045,426.15008952,8
0.08246138,0.61165679,21.87218339,113.11059967,122.75938334,126.55955966,165.74190706,0.19813151,2.44618072,41.37668982,141.93012408,193.38144906,242.31007145,0.07286322,6.21952332,62.83216954,105.67155812,26.40427293,3.64691599,0.31074014,13.40320956,85.14650403,103.69760039,210.29273370,0.85775816,21.95333139,67.65418501,207.38604608,108.58434710,2.07036017,32.45710633,44.00340739,74.24705375,3.67939540,28.05504218,274.95458021,23.44375482,5.96001363,16.04925379,139.47629578,5.64856988,184.16124700,311.34391919,3.62085586,157.81097834,53.68352949,437.65062164,8
0.22609878,1.30526336,26.22006595,54.63081722,131.94424285,61.98683599,246.52447906,0.22988729,3.92415250,63.95544968,107.26876893,233.01243258,120.03254164,0.16723653,8.27277519,42.90645906,135.44853778,98.32291278,114.31270978,0.50610751,21.57679832,73.71622584,185.15537537,211.74107542,1.22762811,18.23865223,85.67576488,296.96234691,24.92490105,3.43334334,31.22069424,115.00134032,204.07676096,3.45255338,33.35681084,357.41523838,55.17401651,6.16957444,50.02476095,139.03545261,6.26447104,233.90975547,313.66823881,11.05600166,106.92576034,67.77297969,438.30740702,8
0.05597328,1.23165247,16.26444308,73.29904748,175.88173734,507.42598278,95.29433991,0.08514620,1.65779669,26.22523068,68.67508098,93.41138356,115.88496978,0.15025049,4.85699295,38.27884378,60.40970690,284.69777363,152.64800163,0.23427009,8.95266257,49.59671085,85.85166380,173.18703612,0.69038950,12.87059568,21.66649759,51.50592728,266.77242040,1.41987906,20.40849086,52.54310308,135.97411461,2.10536382,15.41446693,235.00145475,18.89242868,3.87842674,20.72815521,46.12504702,4.14822387,190.22083527,421.23312375,4.07881045,11.13586528,59.22694905,606.53153171,9
0.00366336,0.24460508,4.59042697,29.92747003,28.36785100,183.40568713,88.96544455,0.00846365,0.15914199,3.24637438,29.24618788,64.82739509,88.17469460,0.02683164,1.22014115,13.75449998,48.74627127,89.36190793,183.01807023,0.01931330,0.95263866,16.20632253,51.65213426,98.96886310,0.15881222,4.33303770,45.68582935,280.66917615,36.68328124,0.13696230,5.74850507,35.51474909,77.02388435,0.68224229,21.76158819,298.72352749,333.71221787,0.99556172,16.53594463,41.47641728,4.63683570,177.33810937,676.82830947,3.75312174,14.23666114,48.20529230,692.21100208,9
0.08320192,1.22118703,30.61344207,144.33834316,153.14367022,297.59309944,171.66492439,0.08349489,1.23124363,24.27647382,46.35875966,41.25849354,82.72139957,0.14565115,8.64209366,75.52929690,68.57766092,62.33392901,3.37715759,0.16205870,7.82083957,29.33665726,49.22573273,40.00751953,1.18143366,25.26114614,21.16528961,207.20906556,43.51977428,1.20531742,11.69112588,38.87474679,36.88977921,4.10221749,4.86081958,306.04910288,209.25894727,2.21666646,19.15059014,17.56142380,0.96811193,207.34379365,585.07073674,4.48043265,22.09909131,60.30878359,685.26123830,9
0.03200494,1.50553674,18.01556504,77.22619776,92.94049869,224.49856984,325.95237948,0.06398494,0.87889456,22.76449744,88.96380231,24.12786799,27.82764425,0.17360526,5.13138853,39.16294679,67.49839994,42.48703611,145.89493734,0.12583145,7.34680776,52.97051675,40.00648109,50.33395162,0.70915635,12.95985423,66.66416819,227.94533187,3.84709492,1.13237023,20.27775793,43.55499360,40.65610821,2.09890141,34.73650888,336.47347523,132.66726071,3.72707205,23.69256140,71.77182798,7.86892166,232.29587374,454.09628314,5.72972409,70.70142098,68.52099595,576.62790709,9
0.16294682,3.81799027,41.21656074,107.98028636,164.24323624,509.63142339,124.48510611,0.02981085,2.06082534,16.86528923,69.19946368,37.77871078,119.63823300,0.48277679,12.69684920,64.98031087,30.85834101,313.50750289,55.79323129,0.26558241,5.42179338,44.25165653,72.10104383,74.43773910,1.84790203,24.31419107,33.18447722,50.47223669,175.88739324,0.82860540,17.33314333,69.15159132,32.09368221,4.28576949,27.24899867,230.86167134,15.49807247,3.21684568,37.57160757,19.31088157,7.25555969,195.41358183,406.91229168,9.26482439,21.50396214,62.14066576,580.51871481,9
0.03001419,0.58591778,10.76275933,60.07900102,140.59564861,308.99858253,175.80264317,0.08538164,1.37573368,16.93116903,45.36590496,23.97003343,27.05302408,0.07174337,2.83969613,23.55320030,18.04492081,57.86946110,31.57211820,0.17598561,5.20382879,31.61314894,33.36463850,55.87420138,0.37014506,6.23597335,28.69845674,224.69908017,94.16364722,0.77307411,12.87630516,33.56795014,42.82491199,0.84326901,20.73225977,324.67466244,152.73430870,2.43860366,19.31097302,11.98782427,5.17178849,218.43341699,524.95357966,4.94415456,16.11233786,63.32516014,633.74066032,9
0.00757279,0.12989218,2.48370431,23.07602259,20.00852078,205.22933267,205.25228898,0.03095331,1.15680320,7.51366756,24.59466368,31.45918201,11.30036764,0.00845745,0.38121207,15.55468617,101.68476997,62.80154573,52.74372754,0.13842412,2.29627954,14.83831537,43.38780114,9.46767007,0.05564491,6.53177195,98.26779442,282.59272240,13.30375922,0.33745446,5.64172152,37.57243582,11.70541259,1.20801110,47.89143129,343.67497494,216.37566413,1.02803203,19.49776532,28.65412269,10.39586617,219.63756075,507.79281462,4.69484489,28.86379227,62.31427051,570.81185469,9
0.03315597,0.81392177,12.30873544,69.21636725,163.88699074,472.68953635,104.64103299,0.00949691,0.12194599,3.30588698,26.89843979,43.70797342,46.75033972,0.09772086,3.28356857,28.77631006,58.64829416,210.18413364,138.68984654,0.02052675,1.21027643,15.85153786,28.12788094,41.88424401,0.42994170,7.98277480,26.23424400,111.46242371,202.75718514,0.19968010,6.00105257,16.07677548,24.60458495,1.11902570,15.98008521,257.92972025,81.09746603,1.09833823,7.79126254,7.15641554,4.05010313,190.31248211,502.99097949,1.95430810,8.20911812,57.05301221,642.09311103,9
0.00194328,0.14544214,4.69874293,26.37802524,78.96587984,298.09645484,17.56615761,0.02967481,0.48185253,4.37283183,48.95907100,66.54126497,35.25413031,0.01621959,1.10098058,8.18858482,17.50213600,42.88626874,162.73586991,0.05479446,1.31596279,26.40296953,57.17824752,46.33348010,0.13054807,1.70635182,29.75254318,191.48288821,125.78973807,0.19170294,9.24483755,39.98429432,55.33432136,0.19031916,17.00870085,251.74099318,167.53400042,1.59203516,18.67068449,43.56633755,3.90235102,160.69903403,497.88690598,4.25212287,24.53071228,45.14686540,560.95114620,9
0.01448467,0.57806359,8.01603460,38.00773966,45.75463853,183.31658195,68.76748172,0.02755559,0.77386222,8.56471414,40.61271124,79.83399830,138.14964654,0.06662236,2.27094147,24.17934066,109.26770690,57.12838863,145.93179575,0.10116803,2.82935640,26.47794367,79.53252101,84.74801975,0.31193035,8.91889922,91.60359042,262.42375965,61.49201240,0.43770902,10.39510282,60.15849972,56.59498193,1.52314137,42.17228938,299.40808668,222.97679908,1.92573274,29.42140659,41.13130265,8.88330895,184.66691511,521.88753902,6.89268014,27.19975475,51.34197151,562.62916873,9
0.00810795,1.49860726,25.82920649,97.00249288,144.24685700,410.32614177,29.56766291,0.04322101,0.89686181,10.25013580,33.72130993,24.31836456,65.85920882,0.16858884,6.91193591,45.53873134,51.81024840,173.29937660,124.81046956,0.10761931,3.15048266,23.29862798,34.25842182,51.43347266,0.90689480,14.08470356,18.28463128,116.51458313,123.25811762,0.46718311,9.39107362,31.41242770,37.40937905,2.16297223,9.95455348,229.19588559,151.31767099,1.76295182,16.85626386,22.54662781,2.49964322,164.37103046,509.11443296,4.13481504,10.74199412,48.67150542,601.03697168,9
0.06210115,1.65664257,24.41394678,87.32875919,88.13618044,345.16006552,129.58868317,0.17803435,2.71035984,5.55253108,69.82012632,159.94951545,178.02915172,0.20716569,7.42706449,51.47728934,90.48470841,163.97361283,46.70601170,0.35672734,1.38223321,44.89959731,85.36835399,170.36185518,1.06970423,18.67970136,85.02337353,149.83764690,118.83352431,0.19319335,18.61684433,62.29244820,130.40183141,3.20690370,43.12972690,279.17337316,111.51789610,3.63494895,38.26959820,102.04092950,9.68516244,205.39486649,494.80543621,10.37803097,70.18672434,62.14977901,628.89067469,9
0.01129222,0.48209860,15.57487963,70.88076656,58.17959643,313.73956153,33.66623319,0.03155330,0.56353382,12.20185843,44.80611833,211.16181929,176.15091433,0.05416950,4.07268265,33.95125602,11.55585300,66.26894514,201.62494704,0.06692831,3.52857290,22.76867034,156.62873572,194.50329398,0.52464246,10.55943413,12.55561734,183.76944881,161.15982947,0.50089536,7.66741046,87.53251310,164.81493390,1.62032956,8.06760756,258.55092284,162.42738841,1.28809464,33.55471171,107.41637971,1.93262589,169.42662451,541.21077628,6.61468312,51.16346298,48.23721165,625.49112807,9
0.02057772,0.96580846,10.64768433,34.98684627,103.00058344,399.91066286,125.51757787,0.06710853,0.47635146,5.73136441,26.00582274,33.79388332,140.84883364,0.11090371,2.73206279,11.33427224,70.38459983,176.30133012,308.46465968,0.06155840,1.99951795,20.14311697,22.64948000,124.01996257,0.34849067,2.34602108,63.61221648,120.23985192,281.78069227,0.32154169,8.78174516,27.66929557,98.41082818,0.23933983,32.21477747,247.19690040,63.57404207,1.73059083,17.43825621,70.05404002,7.18588438,179.99818546,500.92211380,4.61321309,40.00814050,53.76178224,634.81866739,9
0.02700164,1.21404760,18.71445269,70.68605918,85.24872925,358.06975158,155.39007128,0.07520378,1.70320036,9.63925103,35.86018856,66.72897917,33.38373139,0.13940539,5.01230797,32.06797386,46.81405635,115.70650807,2.22882414,0.20443657,2.61456025,20.45844661,35.15030044,45.08636824,0.65990267,9.88315091,49.42459380,153.36165811,51.15444559,0.35277310,7.58304787,30.24081574,30.56907879,1.53065024,25.81728629,255.08113876,146.86735801,1.36354309,17.99511809,18.71672983,5.78654472,176.24979291,442.94312657,4.66723362,22.33502074,51.48487393,523.51047643,9
0.04713412,1.22659505,19.50241690,93.23617747,143.87023166,357.95091844,47.30244124,0.02655561,0.38063087,7.27610513,36.05565340,13.19359077,88.21482097,0.14679725,5.41631203,46.99693486,44.27742722,91.56217184,161.88979497,0.04722732,2.18200525,20.24649743,8.79606856,50.67471172,0.73059918,15.39498279,31.75493773,195.90246113,174.66853797,0.31817861,7.39340937,14.62299784,20.44363421,2.46878626,19.98783121,297.84131280,135.60452905,1.31677137,9.12759952,4.99966731,4.92540689,201.63732977,546.96783830,2.36962025,4.14254090,58.46312516,661.00124854,9
0.02596014,0.97861184,23.59544608,103.28526273,139.62404865,407.33043858,35.26529473,0.02872389,1.34056428,4.34396275,31.89275589,62.86514523,148.14706326,0.11432832,6.41949100,49.06045144,47.13759975,201.48392148,175.22007133,0.16455574,1.33234177,16.03313870,22.41114857,110.32062086,0.85206550,15.31761328,9.13825430,82.87578917,245.86198311,0.19830919,5.45554426,9.16901600,74.66315733,2.36929596,7.22754630,213.61031064,11.31156757,0.93241378,7.39435022,48.39539664,2.10927858,160.94044370,360.11729716,2.20588341,26.76358287,48.61201803,504.16572255,9
0.01755384,0.53342437,7.71738911,42.33264098,173.10503683,448.73808931,62.19185254,0.05072953,1.13340639,11.39698428,33.16530942,21.71772065,107.33609092,0.06099002,2.00267940,17.17417924,49.80381643,205.40904884,176.90662370,0.14056409,3.46530336,20.24810450,9.28117352,117.13459989,0.25620067,4.71267773,7.45019981,91.16858588,214.55753487,0.50881198,7.56700375,4.02429450,79.99126167,0.66208225,12.08110240,227.72028012,82.33514423,1.35093108,2.25909108,28.81829601,3.48212529,169.23137549,493.51149480,0.62364420,7.38364371,50.79026362,620.95096844,9
0.02696010,2.23095433,30.91040088,114.52671141,194.91660108,382.39233290,115.55614564,0.18322556,2.93852812,15.20719458,43.15878821,39.31793122,203.54813242,0.27443573,9.19442892,57.48948933,71.22748092,210.11541178,47.10467593,0.38477623,4.98370291,31.14825294,19.79703848,113.93363163,1.30542507,18.85874043,11.81446015,95.41942816,168.46771217,0.78150969,13.47017983,6.98682677,49.06124464,3.03932409,9.17836943,251.37373947,5.85959990,2.67920780,8.63303894,30.59879222,2.90639500,195.92301445,372.77661120,3.00874923,19.22577440,60.50693031,537.39144100,9
