% The multi-feature digit dataset
% -------------------------------
% 
% Oowned and donated by:
% ----------------------
% 
% Robert P.W. Duin
% Department of Applied Physics 
% Delft University of Technology 
% P.O. Box 5046, 2600 GA Delft
% The Netherlands
% 
% email: duin@ph.tn.tudelft.nl
% http : //www.ph.tn.tudelft.nl/~duin
% tel +31 15 2786143
% 
% Usage
% -----
% A slightly different version of the database is used in
% 
% M. van Breukelen, R.P.W. Duin, D.M.J. Tax, and J.E. den Hartog, Handwritten
%      digit recognition by combined classifiers, Kybernetika, vol. 34, no. 4,
%      1998, 381-386.
% 
% M. van Breukelen and R.P.W. Duin, Neural Network Initialization by Combined
%      Classifiers, in: A.K. Jain, S. Venkatesh, B.C. Lovell (eds.), ICPR'98,
%      Proc. 14th Int. Conference on Pattern Recognition (Brisbane, Aug. 16-20),
% 
% The database as it is is used in:
% 
% A.K. Jain, R.P.W. Duin, J. Mao, Statisitcal Pattern Recognition: A Review,
%      in preparation
% 
% Description
% -----------
% 
% This dataset consists of features of handwritten numerals (`0'--`9')
% extracted from a collection of Dutch utility maps. 200 patterns per
% class (for a total of 2,000 patterns) have been digitized in  binary
% images. These digits are represented in terms of the following six
% feature sets (files): 
% 
% 1. mfeat-fou: 76 Fourier coefficients of the character shapes; 
% 2. mfeat-fac: 216 profile correlations; 
% 3. mfeat-kar: 64 Karhunen-Love coefficients; 
% 4. mfeat-pix: 240 pixel averages in 2 x 3 windows; 
% 5. mfeat-zer: 47 Zernike moments; 
% 6. mfeat-mor: 6 morphological features. 
% 
% In each file the 2000 patterns are stored in ASCI on 2000 lines. The
% first 200 patterns are of class `0', followed by sets of 200 patterns
% for each of the classes `1' - `9'. Corresponding patterns in different
% feature sets (files) correspond to the same original character.
% 
% The source image dataset is lost. Using the pixel-dataset (mfeat-pix)
% sampled versions of the original images may be obtained (15 x 16 pixels).
% 
% Total number of instances:
% --------------------------
% 2000 (200 instances per class)
% 
% Total number of attributes:
% ---------------------------
% 649 (distributed over 6 datasets,see above)
% 
% no missing attributes
% 
% Total number of classes:
% ------------------------
% 10
% 
% Format:
% ------
% 6 files, see above.
% Each file contains 2000 lines, one for each instance.
% Attributes are SPACE separated and can be loaded by Matlab as
% > load filename
% No missing attributes. Some are integer, others are real.
% 
%
% Information about the dataset
% CLASSTYPE: nominal
% CLASSINDEX: last
%

@relation mfeat

@attribute att1 REAL
@attribute att2 REAL
@attribute att3 REAL
@attribute att4 REAL
@attribute att5 REAL
@attribute att6 REAL
@attribute att7 REAL
@attribute att8 REAL
@attribute att9 REAL
@attribute att10 REAL
@attribute att11 REAL
@attribute att12 REAL
@attribute att13 REAL
@attribute att14 REAL
@attribute att15 REAL
@attribute att16 REAL
@attribute att17 REAL
@attribute att18 REAL
@attribute att19 REAL
@attribute att20 REAL
@attribute att21 REAL
@attribute att22 REAL
@attribute att23 REAL
@attribute att24 REAL
@attribute att25 REAL
@attribute att26 REAL
@attribute att27 REAL
@attribute att28 REAL
@attribute att29 REAL
@attribute att30 REAL
@attribute att31 REAL
@attribute att32 REAL
@attribute att33 REAL
@attribute att34 REAL
@attribute att35 REAL
@attribute att36 REAL
@attribute att37 REAL
@attribute att38 REAL
@attribute att39 REAL
@attribute att40 REAL
@attribute att41 REAL
@attribute att42 REAL
@attribute att43 REAL
@attribute att44 REAL
@attribute att45 REAL
@attribute att46 REAL
@attribute att47 REAL
@attribute att48 REAL
@attribute att49 REAL
@attribute att50 REAL
@attribute att51 REAL
@attribute att52 REAL
@attribute att53 REAL
@attribute att54 REAL
@attribute att55 REAL
@attribute att56 REAL
@attribute att57 REAL
@attribute att58 REAL
@attribute att59 REAL
@attribute att60 REAL
@attribute att61 REAL
@attribute att62 REAL
@attribute att63 REAL
@attribute att64 REAL
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
-4.50921965,-6.30230665,4.64259768,-2.29778194,5.68285656,0.99099582,-3.10082483,0.32289267,2.16048717,-11.48866272,0.21464491,-1.44291615,-0.73292077,0.63364524,-1.58128643,-1.65304422,2.80331159,1.40171623,-0.19992433,-0.27805042,-4.66429329,-2.93664265,-2.43058705,4.02424669,-0.38898414,-0.94291812,1.24427915,-0.22595674,-3.34975100,-0.16419786,-0.53426397,2.64256477,-1.40716755,-2.35315585,2.05866575,-1.53938210,0.39577556,1.06529212,-0.04714704,-1.59878659,-0.97767675,-1.20363438,0.91816008,-0.56911647,0.21347415,-0.32899484,-0.48730725,0.21292949,-2.92332292,-1.73619735,0.61445814,-1.84919190,1.49577498,1.38767004,1.84064698,0.97487605,-0.36755538,0.49901319,0.10329276,0.05396760,-0.01561140,1.61491203,-1.37938619,-0.76357013,9
-1.80159557,0.30313349,-1.91205716,8.15734386,4.83587980,0.59150052,-7.55414677,-3.27309203,1.58505559,-3.82654119,0.29857039,0.34777546,2.09221625,-3.87539458,0.08193731,1.36389947,1.13939857,4.65289307,2.38213253,3.74023771,-5.44444609,-2.84565353,-2.53601146,2.33744621,-1.04102278,0.09453157,-0.85724556,0.19025040,-0.18558121,-1.91475081,5.74832249,0.19709563,-1.33917189,-0.06097800,-0.73515522,-0.60843790,0.01152825,0.39466858,1.37369466,-1.08549011,0.47823644,-1.38380086,1.43773103,2.35475469,1.55553281,-0.14846583,-2.18704104,-0.02681565,1.21580601,0.28343600,-0.38897049,0.92310047,-0.38807511,0.46839011,2.28088140,-1.32626772,-1.31214523,0.98656738,0.84252948,0.53295124,-0.15628795,-0.45136172,1.40209544,-0.07497139,9
-3.91384745,1.09712553,4.55925798,-1.10332263,8.08070183,1.95079684,1.81865132,-4.88891506,-2.44429970,-3.78933334,-0.14014125,-1.61229396,2.20451498,-1.67993999,1.39885259,0.50981796,5.77522564,1.66465259,-2.14720798,0.91655087,-5.27299309,0.60098231,3.34632707,4.53552532,6.18313742,-1.89730072,0.87360787,3.58985710,2.80670071,1.91697490,-0.40272725,-2.61069036,0.58693463,-0.83502680,-1.04374623,-2.10649514,-2.25506878,1.42030537,0.28774881,-2.95995402,-0.79645216,0.30058965,1.69175935,1.25517869,1.34014833,-0.73214889,1.38797402,0.36010146,-2.82324052,1.52816546,1.85269201,0.09183216,-0.74954438,-0.09369314,-0.10860223,0.84691858,-0.43961120,0.50375366,0.16721690,0.74480057,0.55399948,-1.39983344,-0.23230052,0.26949608,9
4.19829559,-5.04377222,0.88537657,-2.36251283,-1.51175106,-4.67903900,-5.48560047,-3.67654538,-1.33499432,-5.80367327,8.06370449,-5.06465435,5.64493895,-4.90891647,1.08130836,7.47034693,-1.29967523,3.91436553,-1.37424374,3.32614422,-0.17452542,-2.95283961,0.09982161,-0.72458601,-2.93453741,-2.41515231,-1.84440696,-0.28615892,-0.05412340,-0.57078320,0.68066108,1.30939269,-1.21070457,0.02639699,-1.95431113,-0.30944243,-0.82709706,1.93601811,1.22828913,1.21222615,-0.52198303,2.52829957,-0.47557682,0.02523918,-0.67523921,1.63083684,-0.20365773,-2.09731507,0.44207186,2.08143473,-1.87857175,1.69954288,0.00904274,-0.20850122,2.25406957,-0.77184522,2.11570215,-0.09631720,-0.50411749,-0.14417577,0.78480417,0.31722909,-1.09545708,0.18388233,9
-1.52855527,-3.23313832,2.45060730,4.97475433,3.01043129,-2.31226397,-5.89801025,-3.42668319,3.37528944,-6.85203838,5.58758593,0.29902840,4.81271076,-5.05325413,-1.13303137,1.86299038,-3.32333136,4.10030460,2.74036717,4.45772552,-2.78342628,-0.04787886,6.47006321,2.34863281,-5.98991680,-0.58082038,-1.63562334,0.83064771,1.69474554,-1.89760447,-0.17906821,2.29390049,-4.33128405,-1.43543601,0.34598637,-0.35894933,-1.86481225,0.11207175,2.49313211,-0.00568569,-2.32223082,-0.53784609,0.20992222,1.24201655,0.71008372,-0.66273504,-0.05521174,-0.90487123,0.66191119,-1.45949078,-0.22180335,2.97208905,0.98971629,1.19698954,1.64805996,1.50687885,-1.83667278,0.38293433,-0.86505044,1.10626352,-0.16168906,-0.51291466,0.45420909,1.10131514,9
-2.92535162,-2.00282431,0.08469999,6.54094648,4.44367266,-0.73762167,-7.04703522,-1.49679351,2.98226142,-4.77927256,0.53692269,-2.07627130,1.47326076,-2.31565094,-3.01781702,2.01806951,0.56392241,3.53144288,4.13424873,4.84623051,-5.06839943,-2.95092869,-4.25920391,2.66903448,-2.72204447,0.47310859,0.15361744,-0.06199467,1.14426708,-1.62020087,3.55555010,-1.97461116,-2.37699080,-0.09216434,-2.09707856,0.35560745,-0.56069386,1.50111389,2.50002456,-0.26979846,-0.58540308,-0.66430783,3.69698906,0.67382705,0.41350818,0.21857259,-1.77813327,-0.70157146,0.67174196,1.07088983,-0.54222262,0.73456526,-1.31522989,0.31779730,1.52956653,0.25238609,-2.17742252,0.22537696,0.07512277,0.40668476,0.25880712,-0.95105869,0.54165387,1.84758699,9
4.36272764,5.54226589,2.61667061,4.66889858,1.06466401,2.18631196,-6.95312977,-6.38918495,2.24963975,-6.46872425,-1.05006981,-2.23532271,0.72139204,-5.92342186,0.62677193,1.72328305,-5.05714130,0.61806536,1.96128798,-2.07864404,-0.51104999,-3.90293121,2.85745740,-0.59219360,-3.57454062,-0.31039006,-1.38231349,-1.11575544,3.31262708,1.16731489,1.45711327,2.60552692,-0.29222363,-0.31692702,-0.33214080,1.83592641,-2.61123753,-1.99384165,1.66488218,-2.53039813,-2.31228971,0.10241891,-0.01626937,2.51414108,1.27065563,-0.06127599,0.42600197,-0.92510581,-0.79273313,0.51707208,-0.82600749,1.45234942,-0.71303844,0.31718957,1.55694246,0.48030603,0.51959348,-0.28806263,1.03021598,1.18588769,-0.68779367,-0.28091168,-0.72269374,2.21697044,9
-3.20838284,-4.33560324,2.18093824,1.81645346,6.42691183,1.86159146,-0.85576868,-1.00675821,2.64758015,-7.94534063,-1.50854063,-4.45065594,0.57479697,-1.02596903,-3.10948944,0.11781573,5.87891769,6.85289574,0.56919163,0.92076659,-2.47848487,-1.05783987,0.41572708,1.73865318,-0.22017774,-3.59288883,2.42044210,0.14666593,1.61023140,1.16623795,1.24651670,-1.74097824,-2.03352451,-1.24688244,-0.47084737,-0.03646705,-1.97960472,0.40408558,0.28128254,0.44453001,-2.41501021,-0.67525297,1.06136107,1.33649254,-1.97906387,0.56823850,-1.38866842,-0.82165647,-2.96205449,-0.10329568,-0.26225775,-3.74277592,2.83813810,2.55158806,0.95257813,1.24122548,-0.82381725,0.98417300,-0.22911254,1.38815820,-0.37127805,-0.43681479,-0.06568182,0.34145981,9
-2.59719014,-0.45155764,7.25990963,1.61996329,6.21793318,1.78892541,-6.42440128,-4.77788544,-1.27400970,-9.83771229,-0.32657647,-1.72463107,0.73815155,0.75796086,-0.20276213,-0.20173049,-4.32773685,-0.07182038,-0.09737286,0.72932220,-5.63124132,-1.45472360,-0.28725633,2.61282396,2.98729038,-0.74307591,-0.26933354,-3.27874184,0.36999440,-1.94476521,-0.03813779,-1.94433200,2.24729896,-0.08538669,1.92952466,-2.71370983,-0.35079837,0.33494008,1.27534056,-0.18981928,1.03177524,1.02089703,3.31020093,-0.70120203,0.52822602,-1.00839865,-0.97224653,0.32897973,0.60003132,-0.52875984,-0.19162901,0.22582018,2.54616499,-2.24196935,0.58944273,0.45805252,0.38331032,0.12117625,-1.08839464,0.45851254,-0.79620636,0.10261375,0.38526583,-0.71352994,9
-1.10244918,0.05255771,-4.01033163,2.44267392,7.27325058,1.92372119,-11.76955128,-1.29897761,2.91238809,-2.52952480,2.46106887,2.73922348,2.86487341,-2.21420908,-1.29751587,2.32474518,2.15378189,-1.14604151,5.50713921,3.81377888,-4.95509815,-3.03379297,-3.01015687,-1.02477038,-1.14729238,-1.63328338,-1.06690073,-0.24097073,1.19804025,-0.95488715,-0.68107116,0.09748411,-0.83754843,2.06324530,-0.71496212,0.08067241,-0.77767587,0.06209278,1.08164597,1.18227112,-0.90945792,0.13495097,1.76233280,-0.76501578,-2.02024412,0.69361609,-1.37579536,-1.07593894,0.43137693,0.27780026,-1.70302558,-0.06449926,0.93435264,-0.12946594,-0.15345889,-0.27908909,-0.60108042,-1.65004504,0.38469934,0.61977553,0.29522252,0.85763246,-0.13694960,-0.07617838,9
-8.95415401,-0.89856601,8.65331078,0.98693252,10.51097298,0.13256037,-1.92274618,-0.50855589,-3.23877668,-5.49991035,2.05498028,-1.76017213,2.10667181,-1.30194366,-1.21695042,1.92111492,2.18775463,-0.59706223,-1.25118470,-0.64970434,-4.33977604,-1.91236377,0.60742360,2.84388828,2.84205770,-0.78517002,2.42947483,0.03898764,1.57027078,-0.20263296,0.61054564,-4.80582476,0.36172777,-1.16860914,2.36823845,1.15580690,-1.88585448,2.12334800,-0.85727394,1.71428752,-0.65496963,-0.84934825,2.04958081,1.50726604,-0.75310254,0.16936135,0.74650383,-0.57357192,0.04670796,1.80332386,0.52086961,-0.23770356,0.11339450,-0.17687643,0.43960974,-0.00444120,1.16194320,0.76521307,-0.61258566,2.29768944,0.80189627,0.56444508,0.79316103,0.53784519,9
0.37405431,12.12982178,-2.41569185,3.51864791,3.54662561,0.55827475,-5.55797577,-0.89821172,-4.80584192,-4.51644230,-3.75542164,3.03559542,-1.44271159,-0.46077099,-0.64900112,1.75664866,-0.18481588,-1.84174347,-1.65329695,-3.90544891,0.42947900,3.08837891,2.73274922,-0.15649438,1.34599936,-2.78430414,-0.68516445,1.06852198,0.01753569,1.55248487,1.40690458,0.28465223,1.27037466,0.83469445,1.62989318,-1.87949836,0.25529957,0.32106096,-0.45542514,0.01854610,0.84185982,0.60996604,-0.41631484,-0.14701453,-0.94672406,0.61697513,0.83481944,-0.00322223,2.59384012,-0.27728510,1.44410241,0.77548087,1.40312505,0.23673832,0.67543018,-1.41975558,0.63660431,2.09591317,-0.11160180,0.10856843,1.10045803,0.12551415,0.99097693,-1.02264881,9
-2.62587547,2.53139019,1.26803446,1.04417837,3.57052660,5.46476173,-5.04782772,0.01446044,-1.07270908,-8.72015285,-3.48613596,0.71185756,-3.44544268,1.78030539,0.53013182,-4.12663841,5.28913116,-1.03200674,-2.81467247,0.05182743,-4.45751858,-0.66779691,-1.52250469,2.98865604,1.80537450,-0.98434204,1.15512812,1.50976276,2.03632832,0.92160738,-2.22834921,0.57617164,1.62662494,-0.40523261,-2.75385952,1.87680244,0.33408499,0.11472571,-0.53779900,-1.08666730,1.31262946,0.20385329,0.18092206,-1.01012731,0.73202986,-0.07298687,-1.50108719,-0.31725335,-2.00784445,0.65692186,-0.09856190,-1.19113386,-0.61779809,1.28756154,0.77923012,-1.49784100,-0.95313334,0.73167354,1.42403483,-1.37620449,0.31007653,-0.72074509,-0.17242962,-0.27510077,9
-3.08420849,-0.75540757,5.87354422,4.66519451,9.45879459,1.75694394,-5.88176441,-2.18245196,0.81356668,-8.10742760,0.21730900,0.70059490,2.70699120,-2.29198551,-0.06770468,0.20914006,2.78310513,1.08130765,1.57228732,1.00589514,-4.59255123,0.76903623,-0.95034671,2.34500313,1.43887413,-1.96505737,-0.41464239,-1.73573780,-0.83211899,0.15902197,-0.75711977,1.03854585,-0.87192458,0.95440948,-1.58896565,0.12168083,-0.15014076,2.82341814,0.61526573,-0.01750857,1.31747794,1.02900839,2.63752794,-1.86032736,0.06044662,-0.94561303,-2.50177836,0.02535772,-0.37543303,1.09551930,2.04481196,-1.04152465,1.50523663,1.84038758,1.30461884,0.41599345,-0.36788607,0.98964924,1.10945058,-0.71673489,-0.88317448,2.38514996,-1.40787554,0.66440970,9
-3.01607823,-2.47619867,-0.65478021,5.58454227,2.76001453,0.38804156,-6.14485168,-0.70364392,5.48568201,-6.59669685,-0.19646502,-0.79372382,-2.03234291,-1.84468842,-2.34297657,5.02514267,0.91728663,6.16281796,2.16433811,0.83509254,-3.55654478,-3.58188486,-6.55210733,4.15710545,-1.07138467,1.89580512,0.11493427,-1.05568659,-0.22587919,-2.78414488,1.77414441,0.86164331,-0.69120508,1.97326493,0.38028908,-2.04284930,0.35858464,1.88673723,3.35839510,-0.18876213,0.03668618,-0.84103793,3.37438369,1.33761859,4.28656435,0.10269788,-1.62631893,-0.44013143,-0.28103489,1.01398373,-0.00187398,1.52113461,-0.09091663,-1.36098695,0.55249810,0.94605505,-1.38663387,-0.19455750,0.36104119,-0.21532321,-0.08217938,-0.26022890,0.26492405,1.06031013,9
-0.61252517,-4.85044670,2.53982449,-0.07078630,9.00076294,0.79378980,-9.17321301,-6.77965260,-1.53858137,-5.10223866,2.15703154,-4.00463200,2.31557465,-0.20865923,1.94987249,3.27152967,2.03969979,-0.61808604,1.78247309,1.02612925,-2.82418442,-1.04420185,0.89177442,-1.48556721,1.67399228,-0.84795827,0.71962225,0.12680662,-0.50031567,-1.67799640,-3.02226257,0.95873475,-0.34150964,-1.10914540,1.46446574,-0.19423655,-2.75109982,-0.20904893,0.88398916,0.86829674,-2.26914692,1.45500088,-0.74832153,-0.16318017,1.08350539,-0.26429752,-1.73080385,0.41226268,-0.49896637,1.08268046,1.47070992,-0.74931490,1.57816935,-1.32375956,1.06624091,0.88944185,0.60441113,-1.80696559,0.82329839,0.65984726,-0.87468874,0.21144730,-1.16868877,1.08172202,9
-2.50920272,-0.90665269,1.53004467,-1.38655388,5.11621380,3.20981026,-4.49342537,-2.77498436,-1.02474070,-10.65824413,-5.18470430,-0.58518052,-0.17355788,2.99461675,-0.94037390,-1.72614026,2.87102342,1.00595737,-4.24973488,-0.20854831,-2.98828459,-0.16534382,-2.82310891,3.92886448,1.17855728,-0.91663939,-0.17975998,-2.44091082,-1.14067602,-1.53627086,0.05201805,1.18291378,-0.24412684,-0.16575426,-1.88353872,1.25669706,1.16227531,0.17029083,-1.51871884,-2.54248667,0.64194787,1.70743287,1.53030312,-0.97686565,-0.49840379,-0.82336378,-1.84842718,0.29360795,-0.06541003,0.16709644,0.05026843,-0.30582309,0.86354029,2.49063563,1.39020050,-1.36357498,-0.33980727,1.34374297,1.91796589,0.19430101,0.18566774,0.56840557,-0.42916718,-0.55690640,9
-3.90561485,-2.21306586,2.15388131,2.85991788,2.37624979,1.08021092,-6.36446762,-1.47726178,3.39068556,-9.88354969,-0.06646085,-0.57867789,-3.57465172,1.36552310,-3.64546776,-1.29504156,-0.21374655,-0.84382737,0.38662684,-1.05107439,-3.40559053,-6.60156822,-5.15454531,2.95343971,0.42325747,-2.45769811,1.06695890,-2.05388021,-1.63554335,-1.41909301,2.67596960,2.54498672,2.18445873,1.17431402,-1.70470834,0.59392357,-1.37988126,0.80766082,2.61891723,-1.15458286,0.66872132,1.07693541,0.76525426,-0.08101416,-0.31404924,-0.45774639,-1.65594912,0.37521529,-1.94931889,0.66502988,0.02104156,-1.09448040,0.82625818,0.80696291,1.55635238,1.06422555,-1.34279394,-2.44389820,-0.05936521,0.37374389,0.43843329,0.24429476,0.07801837,0.56096774,9
-7.46687794,4.68308401,4.37501812,0.84006500,7.06335640,0.18451059,-4.57699394,-6.98902702,-3.20997095,0.03828987,6.88298082,3.87101722,1.14433956,0.34135157,-0.12230825,1.73779011,1.01404285,-2.68476987,0.38187212,2.89800739,-6.42561769,-1.10957265,4.19454336,2.22850990,2.60596132,0.95652097,-1.11248493,-1.34767544,0.89020801,-4.24679041,-1.32437813,-2.08993816,0.92828834,-0.64066845,1.70433497,-0.33440700,-0.54000056,0.55233443,1.13640690,0.30259836,0.34350216,-1.25090635,1.82422602,-0.40322286,0.37954468,0.01352406,-0.06820561,-0.40167928,0.85742205,2.22073221,-0.90070450,-0.15273488,-0.58586526,-0.20886540,0.39125174,-0.35833246,0.01739526,0.35521579,-1.21280694,0.16563296,-0.61246181,-0.16704175,1.00046885,-1.26112401,9
-7.20514202,-6.55622864,3.13073587,4.94626427,2.49689817,-3.22941422,1.29647994,4.88980865,2.07485771,-7.77906418,6.02983665,-0.94715905,2.40571880,-6.15029526,-1.07556820,4.11332512,-4.69841862,6.03381729,-0.00460899,1.68001533,-3.58822966,-2.76463532,2.57099199,-0.19137836,-2.74972725,-1.91962528,2.36161900,2.02050757,1.44862533,0.13507688,1.83688867,1.33949137,-2.68394613,-0.95377797,1.56818545,-1.01701736,-0.88936138,2.44427896,-2.93607330,0.39964646,-0.33156866,1.21137917,-2.88032269,0.51089793,-0.76783407,-0.92286956,-1.13811111,-0.24408102,-1.79114175,1.06724334,-1.76400518,2.42465854,-2.22307229,-0.33583200,0.13943774,1.68218803,0.29184127,-1.82215607,-0.99419832,1.46619689,-0.37981433,1.01183653,-0.67979527,2.55594969,9
7.85196066,-3.32906961,-1.19431925,0.77322328,0.34921455,-1.67605662,-5.48765182,-1.74227476,3.87835121,-8.57713318,3.81209230,-4.92717838,4.53875160,-1.47184753,3.96645403,5.21395826,0.15949094,3.76359963,1.83107567,3.23857260,1.93675172,-5.80876446,-3.01779032,3.77863503,-0.81496620,-0.38022116,-0.78133374,1.66131234,2.70035362,-0.01485288,2.47244954,1.96286917,0.98051983,0.60912251,0.22717512,-0.39773968,0.98994851,0.04386199,1.30444908,-0.84418118,-0.12901223,-0.48037499,-1.56704509,1.52350020,2.57222652,-0.15392204,0.42557085,0.08956265,-1.35805726,1.44870031,0.11854309,1.39783859,-0.23484063,0.00623918,-0.39198965,0.97887349,0.60229468,0.77648616,0.05778450,-0.66845775,0.02043167,-1.38744354,-0.43366817,1.38620567,9
-4.91678333,-5.88353539,3.64747858,-0.00716344,4.29539537,-0.20300865,-1.07976580,-3.27101111,-0.63123083,-9.37905025,-1.78468990,-2.04919553,2.99483919,0.11943080,-1.91179037,-0.30755711,3.04221272,4.82002258,-2.01090693,0.13808775,-3.77997971,0.64210862,-3.19011378,3.53322029,0.21760273,-1.06450880,0.05614990,0.54010499,-0.78886938,-0.66333830,-1.16202676,3.19580603,-2.16872859,-0.38485330,-2.53502035,0.38965386,0.37949610,1.68012190,-1.69990337,-1.51569438,-2.02914095,-1.54440570,3.47212648,-0.25131512,-0.25356221,0.20044342,-1.30548882,0.34075212,-1.90763640,0.98666060,1.20814669,-2.22979546,1.67541766,0.90203804,2.91505003,1.42277431,-1.23959064,-0.27109438,0.21755272,0.78511739,0.88184589,0.71508569,-1.41239524,-0.55811173,9
-2.37570715,2.45216465,4.59402323,2.02638936,0.39728534,3.10281563,-2.50577593,-2.71449733,-0.16194105,-9.62938213,-2.37986803,0.08407807,-2.02224064,0.51730704,3.81430602,-2.40717077,5.19097233,4.36970043,-5.04293633,-1.69853044,-2.43462873,-2.52084136,-2.27000380,3.46540260,0.35164428,-1.99230731,1.93736327,2.22864985,2.03839254,1.49673903,0.98730493,1.15719724,2.68426371,1.24090517,-3.89929748,3.49206495,-0.41202712,1.39646983,-0.61896622,-1.52682185,1.80196452,-1.31045198,-1.33251488,-1.19505632,-1.36590993,-0.85813433,-2.25344563,0.49154365,-3.28823042,0.75993121,0.11861859,-1.46620274,-0.37360001,0.36544025,0.77121103,-0.40737852,-0.44736242,-0.05955876,1.35766244,-1.35292006,-0.21038446,-0.22774243,-0.15320897,-0.24959376,9
-10.19874001,-0.24703336,7.51337051,-0.61697578,8.01609993,-1.87383485,-1.03356838,4.77280235,1.38207483,0.69453096,4.87835550,-3.08546185,6.52612019,-1.09109187,0.24864340,0.56771362,4.53600121,-3.44921994,-1.01089191,-0.41615641,-2.38674426,-0.02314830,-0.17973647,1.18214321,1.14296365,-3.16331100,3.30742979,3.18773794,-0.36605072,2.11770010,-1.06284225,-4.02960110,-0.44325864,1.14368117,1.39767706,1.62429082,-0.83592224,1.02943921,-3.09941769,-1.72196805,2.18023133,1.18844032,-0.73559576,0.86041719,0.17747033,0.63560760,0.25129029,-0.68191910,-0.19588229,2.43005419,-0.51560336,0.21898657,-1.16649580,-1.95412540,0.06903011,1.67278457,0.47324252,-1.39104187,-1.04984379,0.74994755,-0.50444275,0.76596504,-0.04764295,-0.54144382,9
-2.01966143,2.92177010,-1.19495916,8.34959316,7.23319912,1.91662884,-9.83359051,-0.65672958,3.37355328,-4.03652239,-0.08605576,0.69885302,0.15146506,-2.88408542,-0.08325005,2.87774706,1.48866510,2.04566169,2.80301952,0.75332499,-6.15255022,-1.18471551,-1.77172863,3.35634470,-2.36349249,-1.18895829,-1.94784606,-0.23597419,0.42128658,-0.90903378,2.49503231,1.57833719,-1.89893901,0.91558826,-0.16839063,-1.24959648,-0.62942493,0.50635022,1.23282123,0.39007431,-0.55252630,-0.12239574,2.48877931,1.16936314,1.56649959,0.03711459,-0.28102928,-0.12713575,-0.95198113,0.32272375,-1.28397524,-0.71101952,0.91719890,1.90153766,0.95145851,0.66778743,-2.35615730,0.03343690,0.00919533,-0.14892000,-0.24333715,-0.08089557,-0.79664439,0.99125624,9
-4.36733437,5.41829395,-0.30631477,2.25496840,5.04233694,0.94835055,9.18947792,3.87304997,0.09809732,-2.17090034,5.19517422,5.39705515,-3.71318197,2.45682263,-0.53141403,-1.80301189,-1.27306104,-0.05912876,1.78450632,2.07680702,-2.37972474,1.21193624,0.40801281,2.25364685,2.56134653,2.24201560,5.45968342,-1.84435272,-2.52002335,1.30480421,-1.72915900,0.27204490,-0.76395726,-3.88033533,1.93472862,-2.89833951,1.88848233,-2.39576125,-1.00735915,2.32867098,-0.77439648,-0.90436810,0.31645495,-1.62430382,-1.59613812,0.93670058,3.74534464,0.54540384,1.38454199,-3.26560163,-2.41057754,-1.12116480,1.43005741,-1.39611506,1.20477843,-1.12027597,-1.60801792,0.12294024,1.17366910,-0.05435228,1.72238219,-1.71274257,1.94489682,-2.06843948,9
-4.71733475,3.87125826,-0.43196720,4.53624487,3.83014107,-1.18440032,-10.19599819,-2.58217788,0.23962688,-0.83980685,2.73455596,4.89312458,1.28600514,-0.66399693,-1.13217831,-2.84093142,4.61592579,-3.70089197,4.28924465,3.41703558,-4.33625364,-1.83768392,0.45541805,2.57447863,-0.43796664,-1.07688832,0.59947681,0.17126977,-0.69607496,-0.47244498,0.42978644,-0.50964689,-0.16507347,-0.63804787,-1.04408574,2.34277749,-1.87128997,-0.71455950,1.35613358,-1.16493165,2.05001330,0.09214486,0.29534036,0.74995625,1.02193153,0.24698174,-0.94351292,0.53631520,0.34458244,1.23973584,0.05221313,0.92482579,-0.05248475,0.33979452,0.94388843,-0.00742632,-2.43211842,0.12805676,0.24082905,-0.06712699,-0.72889006,-0.29155767,0.98510242,-1.31475878,9
-0.33404231,0.88777876,-2.91129708,-2.63785291,0.85773134,6.18449116,-6.43795395,-1.42984176,7.15696669,1.11098206,5.26188946,6.88185978,1.40294051,-5.73409510,-3.03047514,-3.08187389,-3.50815439,2.28796911,-1.49444461,-8.70582199,-1.90033269,-4.90066433,-7.77891302,-5.55243778,3.01780224,1.63744450,-0.40327170,3.53776789,0.00331926,1.25828612,-0.40037405,1.15089798,-1.13659227,0.75452149,2.57365131,1.21769500,-0.81854582,-0.07302696,0.21616983,-0.71882236,-0.76464117,0.91229987,-0.79006547,3.06345963,0.50569022,-1.84176803,-1.07232058,-0.74340320,-0.71077657,-0.28028131,-1.53628302,0.24632862,-0.40018678,-1.30787253,-0.17800432,-0.13957542,1.41804492,-2.30539989,0.39457667,-0.06581199,-0.72456402,1.79662180,-1.09140801,0.26835391,9
